_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
47,2020-10-26 00:00:22.797,/sonometros,NoiseLevelObserved,T248661-daily,51.6,53.4,54.4,51.2,45.2,2020-10-25
48,2020-10-27 00:00:25.164,/sonometros,NoiseLevelObserved,T248661-daily,54.2,56.3,55.3,50.8,42.2,2020-10-26
49,2020-10-28 00:00:28.200,/sonometros,NoiseLevelObserved,T248661-daily,54.8,56.8,56,52,43.7,2020-10-27
50,2020-10-29 00:00:30.355,/sonometros,NoiseLevelObserved,T248661-daily,54.4,56.3,55.9,53.6,43.9,2020-10-28
51,2020-10-30 00:00:33.132,/sonometros,NoiseLevelObserved,T248661-daily,55.6,57.5,57.6,54.2,47.2,2020-10-29
52,2020-10-31 00:00:34.974,/sonometros,NoiseLevelObserved,T248661-daily,56.2,57.8,58.5,56.4,48.6,2020-10-30
53,2020-11-01 00:00:37.59,/sonometros,NoiseLevelObserved,T248661-daily,56.7,58.5,58.7,54.9,48.7,2020-10-31
54,2020-11-02 00:00:40.314,/sonometros,NoiseLevelObserved,T248661-daily,51.7,53.3,54.4,51.5,45.3,2020-11-01
55,2020-11-03 00:00:41.634,/sonometros,NoiseLevelObserved,T248661-daily,54.6,56.6,55.8,51.6,43.5,2020-11-02
56,2020-11-04 00:00:44.767,/sonometros,NoiseLevelObserved,T248661-daily,56.6,58.7,57.6,53.2,44.1,2020-11-03
57,2020-11-05 00:00:57.316,/sonometros,NoiseLevelObserved,T248661-daily,57.3,57.8,62.5,57.7,55.8,2020-11-04
58,2020-11-06 00:00:48.716,/sonometros,NoiseLevelObserved,T248661-daily,60.8,62,65.7,53.8,59.1,2020-11-05
59,2020-11-07 00:00:51.196,/sonometros,NoiseLevelObserved,T248661-daily,55.7,57.3,58.1,56.6,48,2020-11-06
60,2020-11-08 00:00:53.546,/sonometros,NoiseLevelObserved,T248661-daily,54.8,55.6,59.7,55.1,52.8,2020-11-07
61,2020-11-09 00:00:56.364,/sonometros,NoiseLevelObserved,T248661-daily,51.7,53.3,54.8,51.2,46.3,2020-11-08
62,2020-11-10 00:00:00.158,/sonometros,NoiseLevelObserved,T248661-daily,55.5,57.5,56.7,52.6,44.2,2020-11-09
63,2020-11-11 00:45:07.40,/sonometros,NoiseLevelObserved,T248661-daily,57.5,59.6,58.6,54.1,45.8,2020-11-10
64,2020-11-12 00:00:05.905,/sonometros,NoiseLevelObserved,T248661-daily,56,58,57.2,54.1,44.1,2020-11-11
65,2020-11-13 00:00:06.502,/sonometros,NoiseLevelObserved,T248661-daily,56.7,58.7,58.3,54,47.1,2020-11-12
66,2020-11-14 00:00:08.713,/sonometros,NoiseLevelObserved,T248661-daily,56.2,57.9,58.1,57.1,46.7,2020-11-13
67,2020-11-15 00:00:11.266,/sonometros,NoiseLevelObserved,T248661-daily,53.6,55,56.7,54.3,48,2020-11-14
68,2020-11-16 00:00:13.829,/sonometros,NoiseLevelObserved,T248661-daily,52.7,54.4,54.8,53,44.3,2020-11-15
69,2020-11-17 00:00:15.932,/sonometros,NoiseLevelObserved,T248661-daily,55.5,57.6,56.6,50.9,44.2,2020-11-16
70,2020-11-27T00:00:50.335Z,/sonometros,NoiseLevelObserved,T248661-daily,55.4,57.4,56.9,53.1,45.2,2020-11-26
71,2020-11-28T00:53:48.451Z,/sonometros,NoiseLevelObserved,T248661-daily,66.7,69.0,66.9,54.4,48.5,2020-11-27
72,2020-11-29T00:00:06.531Z,/sonometros,NoiseLevelObserved,T248661-daily,54.6,55.9,58.0,55.4,49.7,2020-11-28
73,2020-11-30T00:00:58.709Z,/sonometros,NoiseLevelObserved,T248661-daily,51.6,53.1,54.2,52.4,44.7,2020-11-29
74,2020-12-01T00:00:03.225Z,/sonometros,NoiseLevelObserved,T248661-daily,56.2,58.3,57.4,52.8,45.2,2020-11-30
75,2020-12-02T00:00:02.440Z,/sonometros,NoiseLevelObserved,T248661-daily,58.1,60.1,59.2,53.7,47.1,2020-12-01
76,2020-12-03T00:00:05.975Z,/sonometros,NoiseLevelObserved,T248661-daily,54.6,56.6,55.9,51.4,44.2,2020-12-02
77,2020-12-04T00:00:11.342Z,/sonometros,NoiseLevelObserved,T248661-daily,57.5,59.7,58.4,52.2,45.2,2020-12-03
78,2020-12-05T00:00:16.902Z,/sonometros,NoiseLevelObserved,T248661-daily,55.1,56.8,57.4,54.5,47.7,2020-12-04
79,2020-12-06T00:00:10.806Z,/sonometros,NoiseLevelObserved,T248661-daily,53.4,55.0,56.1,53.7,46.9,2020-12-05
80,2020-12-07T00:00:14.340Z,/sonometros,NoiseLevelObserved,T248661-daily,52.2,53.9,54.7,51.0,45.4,2020-12-06
81,2020-12-08T00:00:16.842Z,/sonometros,NoiseLevelObserved,T248661-daily,54.5,56.3,56.6,52.8,46.9,2020-12-07
82,2020-12-09T00:00:18.491Z,/sonometros,NoiseLevelObserved,T248661-daily,52.3,53.7,55.2,54.1,45.8,2020-12-08
83,2020-12-10T00:00:20.219Z,/sonometros,NoiseLevelObserved,T248661-daily,59.6,61.9,60.2,49.4,46.0,2020-12-09
84,2020-12-11T00:00:22.268Z,/sonometros,NoiseLevelObserved,T248661-daily,56.7,58.7,58.3,52.8,47.7,2020-12-10
85,2020-12-12T00:01:46.526Z,/sonometros,NoiseLevelObserved,T248661-daily,67.2,69.5,67.4,54.3,47.7,2020-12-11
86,2020-12-13T00:00:49.658Z,/sonometros,NoiseLevelObserved,T248661-daily,52.8,54.3,55.6,54.6,45.9,2020-12-12
87,2020-12-14T00:00:51.330Z,/sonometros,NoiseLevelObserved,T248661-daily,49.6,51.3,52.6,48.0,44.1,2020-12-13
88,2020-12-15T00:00:53.982Z,/sonometros,NoiseLevelObserved,T248661-daily,60.5,62.8,60.9,49.1,44.9,2020-12-14
89,2020-12-16T00:00:55.918Z,/sonometros,NoiseLevelObserved,T248661-daily,58.0,60.1,59.4,51.8,48.3,2020-12-15
90,2020-12-17T00:01:58.847Z,/sonometros,NoiseLevelObserved,T248661-daily,56.0,58.2,56.8,51.9,41.8,2020-12-16
91,2020-12-18T00:00:02.758Z,/sonometros,NoiseLevelObserved,T248661-daily,58.1,60.3,59.0,54.3,44.9,2020-12-17
92,2020-12-19T00:00:03.404Z,/sonometros,NoiseLevelObserved,T248661-daily,57.6,59.6,59.5,54.4,49.3,2020-12-18
93,2020-12-20T00:00:08.458Z,/sonometros,NoiseLevelObserved,T248661-daily,53.7,55.0,56.9,55.0,48.2,2020-12-19
94,2020-12-21T00:00:10.183Z,/sonometros,NoiseLevelObserved,T248661-daily,51.5,53.3,53.9,50.6,44.3,2020-12-20
95,2020-12-22T00:00:12.551Z,/sonometros,NoiseLevelObserved,T248661-daily,56.6,58.7,57.8,53.6,45.2,2020-12-21
96,2020-12-23T00:00:12.512Z,/sonometros,NoiseLevelObserved,T248661-daily,58.8,61.0,59.7,55.3,45.0,2020-12-22
97,2020-12-24T00:00:24.167Z,/sonometros,NoiseLevelObserved,T248661-daily,55.7,57.6,57.7,55.6,46.7,2020-12-23
98,2020-12-25T00:00:25.571Z,/sonometros,NoiseLevelObserved,T248661-daily,54.4,56.3,56.3,48.3,46.7,2020-12-24
99,2020-12-26T00:00:27.471Z,/sonometros,NoiseLevelObserved,T248661-daily,51.5,53.2,53.6,52.0,43.0,2020-12-25
100,2020-12-27T00:00:30.714Z,/sonometros,NoiseLevelObserved,T248661-daily,54.7,56.5,56.2,55.4,42.9,2020-12-26
101,2020-12-28T00:00:31.879Z,/sonometros,NoiseLevelObserved,T248661-daily,51.8,53.6,53.4,51.8,41.3,2020-12-27
102,2020-12-29T00:00:03.694Z,/sonometros,NoiseLevelObserved,T248661-daily,53.6,55.5,55.8,51.9,45.9,2020-12-28
103,2020-12-30T00:00:04.22Z,/sonometros,NoiseLevelObserved,T248661-daily,56.6,58.6,58.3,54.4,47.5,2020-12-29
104,2020-12-31T00:00:07.980Z,/sonometros,NoiseLevelObserved,T248661-daily,56.6,58.2,59.2,57.4,49.6,2020-12-30
105,2021-01-01T00:00:09.675Z,/sonometros,NoiseLevelObserved,T248661-daily,56.7,58.7,58.4,51.7,48.3,2020-12-31
106,2021-01-02T00:00:10.897Z,/sonometros,NoiseLevelObserved,T248661-daily,51.6,52.4,56.3,53.0,49.1,2021-01-01
107,2021-01-03T00:00:19.679Z,/sonometros,NoiseLevelObserved,T248661-daily,52.9,54.3,55.7,54.8,46.2,2021-01-02
108,2021-01-04T00:00:15.91Z,/sonometros,NoiseLevelObserved,T248661-daily,52.2,53.9,54.0,52.2,43.0,2021-01-03
109,2021-01-05T00:00:17.682Z,/sonometros,NoiseLevelObserved,T248661-daily,55.0,56.9,57.0,53.9,46.5,2021-01-04
110,2021-01-06T00:00:20.677Z,/sonometros,NoiseLevelObserved,T248661-daily,56.4,58.2,58.2,55.1,47.7,2021-01-05
111,2021-01-07T00:00:21.583Z,/sonometros,NoiseLevelObserved,T248661-daily,53.1,54.7,55.9,52.4,47.1,2021-01-06
112,2021-01-08T00:00:21.817Z,/sonometros,NoiseLevelObserved,T248661-daily,56.2,57.9,58.5,55.0,48.9,2021-01-07
113,2021-01-09T00:00:24.472Z,/sonometros,NoiseLevelObserved,T248661-daily,56.3,58.1,58.4,54.6,48.5,2021-01-08
114,2021-01-10T00:00:25.708Z,/sonometros,NoiseLevelObserved,T248661-daily,57.7,59.6,59.7,54.6,49.9,2021-01-09
115,2021-01-11T00:00:27.750Z,/sonometros,NoiseLevelObserved,T248661-daily,52.2,53.3,56.5,51.3,49.4,2021-01-10
116,2021-01-12T00:00:31.339Z,/sonometros,NoiseLevelObserved,T248661-daily,57.4,59.5,58.6,51.4,47.2,2021-01-11
117,2021-01-13T00:00:31.596Z,/sonometros,NoiseLevelObserved,T248661-daily,56.6,58.7,58.2,50.7,47.8,2021-01-12
118,2021-01-14T00:00:34.125Z,/sonometros,NoiseLevelObserved,T248661-daily,58.6,60.6,59.7,57.2,46.1,2021-01-13
119,2021-01-15T00:00:36.210Z,/sonometros,NoiseLevelObserved,T248661-daily,55.3,57.2,56.9,52.7,46.1,2021-01-14
120,2021-01-16T00:00:38.873Z,/sonometros,NoiseLevelObserved,T248661-daily,56.5,58.5,57.7,54.3,44.9,2021-01-15
121,2021-01-17T00:00:40.407Z,/sonometros,NoiseLevelObserved,T248661-daily,52.9,54.6,55.6,50.8,47.0,2021-01-16
122,2021-01-18T00:00:42.348Z,/sonometros,NoiseLevelObserved,T248661-daily,52.9,54.8,55.0,50.9,45.0,2021-01-17
123,2021-01-19T00:00:44.856Z,/sonometros,NoiseLevelObserved,T248661-daily,56.9,59.0,57.8,52.2,44.7,2021-01-18
124,2021-01-20T00:00:48.611Z,/sonometros,NoiseLevelObserved,T248661-daily,57.2,59.3,58.2,50.6,45.9,2021-01-19
125,2021-01-21T00:00:50.772Z,/sonometros,NoiseLevelObserved,T248661-daily,54.6,56.5,56.5,50.5,46.6,2021-01-20
126,2021-01-22T00:00:51.924Z,/sonometros,NoiseLevelObserved,T248661-daily,55.2,57.0,57.0,53.3,46.6,2021-01-21
127,2021-01-23T00:00:53.143Z,/sonometros,NoiseLevelObserved,T248661-daily,51.6,53.6,53.2,48.2,42.3,2021-01-22
128,2021-01-24T00:00:55.456Z,/sonometros,NoiseLevelObserved,T248661-daily,51.2,52.8,54.1,50.6,45.3,2021-01-23
129,2021-01-25T00:00:00.654Z,/sonometros,NoiseLevelObserved,T248661-daily,51.2,52.7,54.6,49.9,46.6,2021-01-24
130,2021-01-26T00:00:33.278Z,/sonometros,NoiseLevelObserved,T248661-daily,54.8,56.9,56.1,50.2,44.4,2021-01-25
131,2021-01-27T00:00:19.327Z,/sonometros,NoiseLevelObserved,T248661-daily,54.3,56.3,56.3,49.5,46.7,2021-01-26
132,2021-01-28T00:00:13.526Z,/sonometros,NoiseLevelObserved,T248661-daily,55.1,57.2,56.5,48.8,45.7,2021-01-27
133,2021-01-29T00:00:11.818Z,/sonometros,NoiseLevelObserved,T248661-daily,54.4,56.4,56.1,51.2,45.4,2021-01-28
134,2021-01-30T00:00:12.587Z,/sonometros,NoiseLevelObserved,T248661-daily,54.2,56.2,55.7,51.8,44.4,2021-01-29
135,2021-01-31T00:00:13.356Z,/sonometros,NoiseLevelObserved,T248661-daily,51.6,53.3,54.3,50.3,45.5,2021-01-30
136,2021-02-01T00:00:16.413Z,/sonometros,NoiseLevelObserved,T248661-daily,50.6,52.2,53.2,51.0,43.8,2021-01-31
137,2021-02-02T00:00:18.137Z,/sonometros,NoiseLevelObserved,T248661-daily,53.5,55.1,55.9,54.4,45.8,2021-02-01
138,2021-02-03T00:00:31.26Z,/sonometros,NoiseLevelObserved,T248661-daily,54.2,56.2,56.0,49.7,45.9,2021-02-02
139,2021-02-04T00:00:21.655Z,/sonometros,NoiseLevelObserved,T248661-daily,57.8,60.0,58.5,51.9,44.3,2021-02-03
